image_id,brightness,contrast
Gangneung_wichon2brdg_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD_047,118.82459259033203,57.64590072631836
Hongcheon_gwanggyeog1brdg_20201020_1130_TUE_15m_NH_highway_TW2_sunny_FHD_044,103.85826110839844,73.54998016357422
Suwon_CH02_20200722_1530_WED_9m_NH_highway_TW5_rainy_FHD_001,102.75553894042969,28.920032501220703
Suwon_CH10_20201213_0958_SUN_9m_NH_highway_OW5_snow_FHD_246,100.55559539794922,37.018978118896484
Buan_daemog_20201020_1630_TUE_15m_NH_highway_TW2_sunny_FHD_061,108.05352020263672,51.91909408569336
Gangneung_hyangho1brdg_20201021_1630_WED_15m_NH_highway_TW2_sunny_FHD_056,119.21199798583984,61.78736114501953
Cheonan_sajeong_20201019_1730_MON_15m_NH_highway_TW3_sunny_FHD_045,120.95708465576172,50.476715087890625
Busan_busanportbrdg3_20201119_1030_THU_8m_NH_highway_TW3_rainy_FHD_050,167.75909423828125,54.86751937866211
Cheonan_ogsan_20201021_1000_WED_15m_RH_highway_TW3_sunny_FHD_105,123.21621704101562,42.66826248168945
Hongcheon_gwanggyeog1brdg_20201021_1030_WED_15m_NH_highway_TW2_sunny_FHD_006,100.54801940917969,58.55173873901367
Buan_jongsin_20201021_1030_WED_15m_NH_highway_TW2_sunny_FHD_034,117.5740966796875,40.47927474975586
Jeonju_taeinshelter(seoul)_20201020_1400_TUE_15m_NH_highway_TW2_sunny_FHD_110,108.9047622680664,38.617828369140625
Gangneung_gangdong2brdg_20201020_1630_TUE_15m_NH_highway_TW2_sunny_FHD_016,116.1198959350586,61.21393966674805
Busan_busanportbrdg5_20201119_1100_THU_8m_NH_highway_TW3_rainy_FHD_001,171.9285888671875,48.24052047729492
Suwon_CH05_20200720_1700_MON_9m_NH_highway_OW5_sunny_FHD_040,99.77238464355469,30.845565795898438
Suwon_CH01_20201012_2023_MON_9m_NH_highway_TW5_sunny_FHD_024,61.01247024536133,26.299325942993164
Suwon_CH02_20200722_1530_WED_9m_NH_highway_TW5_rainy_FHD_040,106.07279968261719,21.314895629882812
