scene_id,clip_id,lane_id,carriageway,direction,shoulder,frames,mean_count,occ_ground_mean,occ_ground_p90,occ_px_mean
Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD,1,0,toward,True,35,0.0,0.0,0.0,0.0
Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD,2,0,toward,False,35,1.6,0.0197,0.0877,0.0125
Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD,3,0,toward,False,35,1.49,0.0345,0.1283,0.014
Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD,4,0,toward,False,35,1.69,0.0405,0.1022,0.0315
Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD,5,0,toward,False,35,1.29,0.0522,0.1443,0.037
Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD,6,0,toward,False,35,0.66,0.0207,0.0657,0.0208
Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,1,0,toward,True,55,0.0,0.0,0.0,0.0
Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,2,0,toward,False,55,3.04,0.1175,0.2563,0.0876
Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,3,0,toward,False,55,3.44,0.1291,0.3027,0.0977
Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,4,0,toward,False,55,3.09,0.1194,0.1947,0.1111
Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,5,0,toward,False,55,3.16,0.1385,0.2332,0.1029
Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,6,0,toward,False,55,2.2,0.0936,0.1662,0.0927
Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,1,0,toward,True,52,0.0,0.0,0.0,0.0
Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,2,0,toward,False,52,1.54,0.0462,0.1378,0.0273
Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,3,0,toward,False,52,1.81,0.0368,0.1036,0.0313
Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,4,0,toward,False,52,1.46,0.0378,0.0944,0.0372
Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,5,0,toward,False,52,1.85,0.0792,0.1628,0.0628
Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,6,0,toward,False,52,1.12,0.0856,0.2054,0.0582
Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD,1,0,toward,True,45,0.0,0.0,0.0,0.0
Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD,2,0,toward,False,45,4.29,0.1608,0.3382,0.1406
Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD,3,0,toward,False,45,4.04,0.1824,0.3245,0.1388
Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD,4,0,toward,False,45,3.87,0.1395,0.2215,0.1313
Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD,5,0,toward,False,45,3.22,0.138,0.2284,0.1145
Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD,6,0,toward,False,45,2.29,0.0962,0.1611,0.093
Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD,1,0,toward,True,39,0.0,0.0,0.0,0.0
Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD,2,0,toward,False,39,1.87,0.0448,0.141,0.0412
Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD,3,0,toward,False,39,1.9,0.1041,0.293,0.0632
Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD,4,0,toward,False,39,1.69,0.0707,0.1563,0.062
Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD,5,0,toward,False,39,1.79,0.0703,0.1394,0.0538
Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD,6,0,toward,False,39,1.08,0.0628,0.1436,0.0578
Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD__view0,Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD,1,0,toward,True,22,0.18,0.0,0.0,0.0004
Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD__view0,Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD,2,0,toward,False,22,1.14,0.0477,0.1496,0.0553
Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD__view0,Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD,3,0,toward,False,22,1.09,0.0394,0.1389,0.0221
Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD__view0,Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD,4,0,toward,False,22,1.14,0.0758,0.2211,0.0735
Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD__view0,Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD,5,0,toward,False,22,1.14,0.0526,0.0991,0.0486
Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD__view0,Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD,6,0,toward,False,22,0.64,0.0282,0.0785,0.0212
Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD__view1,Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD,1,0,toward,True,21,0.0,0.0,0.0,0.0
Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD__view1,Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD,2,0,toward,False,21,2.43,0.1086,0.2347,0.1156
Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD__view1,Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD,3,0,toward,False,21,3.0,0.1516,0.3145,0.1272
Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD__view1,Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD,4,0,toward,False,21,2.52,0.1365,0.2308,0.1195
Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD__view1,Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD,5,0,toward,False,21,2.81,0.1112,0.1806,0.1155
Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD__view1,Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD,6,0,toward,False,21,1.81,0.0579,0.137,0.0627
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,1,0,toward,False,35,0.0,0.0,0.0,0.0
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,2,0,toward,False,35,1.97,0.1292,0.2745,0.1735
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,3,0,toward,False,35,2.63,0.2896,0.4412,0.2082
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,4,1,away,False,35,0.0,0.0,0.0,0.0
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,5,1,away,False,35,1.6,0.1031,0.1796,0.1184
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,6,1,away,False,35,2.46,0.2589,0.3709,0.2325
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,7,1,away,False,35,5.2,0.2038,0.3251,0.2063
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,1,0,away,True,33,3.82,0.0494,0.1292,0.0346
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,2,0,away,False,33,3.42,0.05,0.0951,0.0314
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,3,0,away,False,33,0.0,0.0,0.0,0.0
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,4,0,away,False,33,0.0,0.0,0.0,0.0
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,5,0,away,False,33,0.0,0.0,0.0,0.0
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,6,0,away,False,33,0.0,0.0,0.0,0.0
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view2,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,1,0,toward,False,32,2.16,0.0317,0.0906,0.0539
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view2,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,2,0,toward,False,32,4.69,0.0751,0.1649,0.1131
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view2,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,3,0,toward,False,32,5.72,0.1968,0.3006,0.1429
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view2,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,4,1,away,False,32,1.53,0.052,0.163,0.0732
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view2,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,5,1,away,False,32,1.28,0.0914,0.2394,0.0672
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view2,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,6,1,away,False,32,1.53,0.1543,0.3044,0.1284
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view2,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,7,1,away,False,32,2.25,0.1064,0.1681,0.0898
Suwon_CH06_20201012_2012_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06_20201012_2012_MON_9m_NH_highway_OW5_sunny_FHD,1,0,away,False,109,0.81,0.0277,0.0744,0.0192
Suwon_CH06_20201012_2012_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06_20201012_2012_MON_9m_NH_highway_OW5_sunny_FHD,2,0,away,False,109,2.9,0.0308,0.0637,0.0282
Suwon_CH06_20201012_2012_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06_20201012_2012_MON_9m_NH_highway_OW5_sunny_FHD,3,0,away,False,109,1.58,0.0264,0.087,0.0199
Suwon_CH06_20201012_2012_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06_20201012_2012_MON_9m_NH_highway_OW5_sunny_FHD,4,0,away,False,109,1.17,0.0381,0.0945,0.0272
Suwon_CH06_20201012_2012_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06_20201012_2012_MON_9m_NH_highway_OW5_sunny_FHD,5,0,away,True,109,0.0,0.0,0.0,0.0
Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,1,0,away,False,38,3.76,0.1392,0.2387,0.2003
Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,2,0,away,False,38,5.21,0.1809,0.2721,0.2326
Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,3,0,away,False,38,4.89,0.2142,0.2855,0.2121
Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,4,0,away,False,38,5.58,0.1912,0.2838,0.1691
Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,5,0,away,False,38,5.87,0.1993,0.3625,0.1718
Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,6,0,away,True,38,0.0,0.0,0.0,0.0
Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,1,0,away,False,37,3.22,0.0779,0.1335,0.063
Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,2,0,away,False,37,2.49,0.0691,0.1748,0.0507
Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,3,0,away,False,37,2.41,0.0429,0.1177,0.0434
Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,4,0,away,False,37,2.0,0.0457,0.1304,0.036
Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,5,0,away,True,37,0.35,0.0052,0.0,0.0089
Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view2,Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,1,0,away,False,35,25.66,0.2027,0.272,0.1248
Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,1,0,away,False,38,28.0,0.2502,0.3211,0.1594
Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,1,0,away,False,37,2.73,0.112,0.1787,0.168
Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,2,0,away,False,37,4.76,0.1621,0.2621,0.2279
Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,3,0,away,False,37,5.19,0.2137,0.2927,0.23
Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,4,0,away,False,37,6.86,0.2059,0.2771,0.1983
Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,5,0,away,False,37,6.57,0.2278,0.3718,0.1844
Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,6,0,away,True,37,0.03,0.0061,0.0,0.0018
Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view2,Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,1,0,away,False,30,4.2,0.0791,0.1294,0.0797
Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view2,Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,2,0,away,False,30,2.97,0.0915,0.1797,0.0722
Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view2,Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,3,0,away,False,30,3.0,0.0692,0.2166,0.0706
Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view2,Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,4,0,away,False,30,3.13,0.0562,0.1205,0.0534
Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view2,Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,5,0,away,True,30,0.07,0.0,0.0,0.0
Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD__view0,Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,1,0,away,False,15,1.33,0.0666,0.1417,0.1001
Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD__view0,Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,2,0,away,False,15,2.47,0.0908,0.1521,0.157
Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD__view0,Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,3,0,away,False,15,3.2,0.123,0.222,0.1543
Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD__view0,Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,4,0,away,False,15,5.2,0.1687,0.2455,0.1997
Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD__view0,Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,5,0,away,False,15,4.67,0.2151,0.3755,0.1581
Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD__view0,Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,6,0,away,True,15,0.0,0.0,0.0,0.0
Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD__view1,Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,1,0,away,False,13,4.23,0.0775,0.1288,0.0771
Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD__view1,Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,2,0,away,False,13,2.46,0.0842,0.1848,0.0833
Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD__view1,Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,3,0,away,False,13,2.23,0.0522,0.1371,0.0411
Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD__view1,Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,4,0,away,False,13,2.0,0.0829,0.201,0.0822
Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD__view1,Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,5,0,away,True,13,0.0,0.0,0.0,0.0
Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD__view2,Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,1,0,away,False,13,18.38,0.1938,0.265,0.1614
Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD,1,0,away,False,29,18.48,0.1433,0.181,0.1072
Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD,1,0,away,False,28,0.39,0.0166,0.0514,0.0245
Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD,2,0,away,False,28,3.82,0.1165,0.1751,0.2187
Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD,3,0,away,False,28,4.89,0.1506,0.2276,0.2141
Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD,4,0,away,False,28,6.93,0.2062,0.2679,0.1938
Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD,5,0,away,False,28,5.96,0.2619,0.3898,0.1966
Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD,6,0,away,True,28,0.04,0.0002,0.0,0.0
Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD__view2,Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD,1,0,away,False,27,3.41,0.0788,0.1369,0.0735
Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD__view2,Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD,2,0,away,False,27,3.52,0.0663,0.1013,0.0741
Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD__view2,Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD,3,0,away,False,27,3.63,0.0758,0.1547,0.0664
Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD__view2,Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD,4,0,away,False,27,3.07,0.0815,0.1443,0.0468
Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD__view2,Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD,5,0,away,True,27,0.04,0.0,0.0,0.0
Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD,1,0,away,False,55,2.13,0.0374,0.0836,0.0326
Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD,2,0,away,False,55,1.65,0.0247,0.077,0.0237
Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD,3,0,away,False,55,1.56,0.0495,0.137,0.028
Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD,4,0,away,False,55,1.15,0.0247,0.105,0.0169
Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD__view0,Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD,5,0,away,True,55,0.02,0.0,0.0,0.0001
Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD__view1,Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD,1,0,away,False,50,14.08,0.1208,0.197,0.0956
Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD__view2,Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD,1,0,away,False,45,1.93,0.0738,0.1463,0.1118
Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD__view2,Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD,2,0,away,False,45,3.49,0.113,0.1843,0.157
